comment_id,creation_time,likes,author_id,author_nickname,content,reply_to_comment_id
72-2-8bf3c512-54f5-4f96-aee7-53f487bb92ac,2024-02-10T19:48:29.011793Z,0,dd3db63c-8203-451c-92b4-fbdefda2fdaf,carlaeinola,Ketäs kuumaa äänestää??,None
72-2-efcc9df9-0ea6-439e-847c-0be736555b53,2024-02-10T19:48:11.177822Z,3,6b22f55c-6dc0-4728-86a9-57e7968acb00,millanen1,Paskana on paska,None
72-2-dc0e67e6-aaee-467a-aa1f-96eb2436f17c,2024-02-10T19:48:18.093907Z,0,f21aa02c-bd49-40ea-be89-967056974caa,Penttask,SAANKO TERKKUJA OON OLLU KILTTI???💙💙💙💙💙🩵🩵🩵🩵🩵🩵🩵:):D,72-2-0ef9f4cf-842e-4b0e-9738-a31cd77dd7bc
72-2-a1a4c42c-6326-4952-b17e-07a644c9b1f8,2024-02-10T19:48:29.756740Z,1,eef8f687-ed38-4f95-9da9-82b3c11e92b3,Legadema,Ei jatkoon. ,None
72-2-dcd6f719-28b4-4294-a68f-4676055255b5,2024-02-10T19:48:11.165823Z,4,da8f22e9-6b97-4aeb-b7e4-ef8c0c8cced0,ipsukkalii,iha ok mut tuntuu vähän loreen kopiolta,None
72-2-96d50600-e820-4de9-b8af-b0f42a3b882b,2024-02-10T19:48:14.560306Z,4,e7b41837-b886-4921-a483-40312a4cee50,Lazpe87,Vähän lavalle tars enemmän äksöniä sara siipola ihan ok mut mg ja nublu nyt nro 1,None
72-2-85226288-144e-4b0e-9cea-fd8476bad9a6,2024-02-10T19:48:02.599316Z,2,f705b77e-c8fe-470b-8142-ea3e16ec1f42,Iinaxxx,Lol tää chat menee ihan hemo nopee🤣,None
72-2-3792b3d2-7d79-4fc5-88cf-fb4e676c5691,2024-02-10T19:48:05.771278Z,0,47a527e4-f2e6-44b1-83f3-722af6b3cfc2,Sima00,Huvin vuoksi🤷🤷,72-2-507ee57f-53ac-4cc0-ab91-3c64cd7d1252
72-2-1ed41c1f-3950-497d-b4ca-450a0e1c5634,2024-02-10T19:48:29.502059Z,0,1ed6065b-b08d-4afe-9a1d-2787a407e067,Tuikaa,Paskana,None
72-2-b19d81de-fe1e-4d34-9714-11c1e211540a,2024-02-10T19:48:28.370078Z,0,93b7cbd7-7333-4712-8b85-8481bd8fc0ce,MIRKKULIINI84,Parasss,None
72-2-e13b74ec-3feb-4f14-a909-69ae43fdcda1,2024-02-10T19:48:17.469913Z,0,6b6acba6-f004-453b-b780-4567c2572fd7,liljamf,TÄÄ ON IHA SIKA HYVÄ,None
72-2-fc0821ca-d332-4188-a6bb-af720d5ed098,2024-02-10T19:48:22.113819Z,1,505a58ef-f38c-4edf-8f14-ace9c70a8eb4,Mötö,Ai vaan 16 vois ajatella et enemmän,None
72-2-d3887015-dcf8-40cf-a280-cfcbb4da084d,2024-02-10T19:47:54.197828Z,2,2db943f1-e35a-4f5b-9a61-19e9461725be,Khmau,Jessen tanssijat! 🔥🤩,None
72-2-54f54645-4a8e-4ab2-9bfb-4b7509b1b2e5,2024-02-10T19:47:51.801852Z,0,10263cbe-50fe-4a56-b6c1-6094fb3b6a82,wthiskafa,WINNER,None
72-2-992bc563-1c29-45c5-93b4-2ad2d3d83afb,2024-02-10T19:47:40.957837Z,0,5477061f-d861-471d-b35a-397b0804c318,lindstromsp,G O  S A R A🔥,None
72-2-1d1ca366-1a9a-41b6-9a31-add2790af601,2024-02-10T19:47:35.976703Z,0,7ddb742c-2c77-4eaa-b36d-058e7b4f6478,Swiftie2024,Oon sun Fani kuumaa,None
72-2-60222a6f-49d2-4a0c-a2ea-85c1dd2def41,2024-02-10T19:47:45.364801Z,2,d2830307-a450-4233-a9cf-3d3a812c965c,Aino-00,Miklu & nublu oli super hyviii🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,None
72-2-24931590-292c-41fe-afff-5eb1aa5ca58b,2024-02-10T19:47:51.474142Z,1,ed75ee58-7df8-4993-a868-954373f74090,jj60,Ihan ok,None
72-2-28502d18-d321-41ba-bdac-c8c78299e59c,2024-02-10T19:47:31.437242Z,2,07e5afb8-a3a3-4fbb-a6d0-480558a45af3,kirsikeskinikkola,Saravaivan huippu!!!!,None
72-2-bf2a04ce-bfe6-4019-9f39-c65db9c6eed9,2024-02-10T19:47:54.007983Z,1,af27c46b-ebbd-4540-be3f-b886516c0121,Mossekka,Saraa!!!!!,None
72-2-eb87dd3d-b171-4d44-b3fd-32169240ede4,2024-02-10T19:47:40.805925Z,2,cf6ac659-b609-4dbe-9b98-de7b63953ac6,Karkkiloota,Miten voi äänestää KUUMAA??❤️,None
72-2-ac529149-af4e-4819-b01a-c43b993e9c4f,2024-02-10T19:47:46.357819Z,0,b5b924ee-2fb6-4f4b-8e29-dd6f08a4cd51,anonyymi463040,Kivaa työtä tää chat,None
72-2-99f81d82-1280-4915-8cbd-5b254f6c2128,2024-02-10T19:47:48.881901Z,0,7c8872a8-49fd-4d5b-9692-cd8ead0932a7,cheile,QUEEEEEEEN,None
72-2-1b121d2e-ab38-4555-ba34-ede4e7fea13a,2024-02-10T19:47:50.624803Z,0,bc929416-cc13-46a0-8de0-0d350eed8687,Camilla sandstrom,Millon kuumaa hml?,None
72-2-e10aedac-f2aa-45f7-ae4e-a513a5f6d603,2024-02-10T19:47:22.281767Z,0,613b94ec-fef5-489c-84d3-c3cf9c061430,Kaisa79,Paskana🔥🔥🔥🔥🔥,None
72-2-81265a45-ac61-409b-a033-827c9b554b4a,2024-02-10T19:47:17.967034Z,1,15389299-a996-4fed-ac76-56dbd85083bb,OltsuSalmari,Ei pärjää tää viisuis,None
72-2-9738d3ce-5201-4156-bf84-7e07d92d2aef,2024-02-10T19:47:45.294276Z,0,0cf092bd-818b-4ec7-9f31-fdbce31da45a,koparin,Sara is the best,None
72-2-f968ad02-9fe7-4b3b-b9e6-297d664d8a51,2024-02-10T19:47:53.924053Z,0,201d01c2-3a1c-4714-91d0-bab1de9b0e2d,lottnj,Kuumaa toivottavaa mun kaverille synttäri onnittelut😍,None
72-2-7e9956cf-8215-416b-a0fe-1bd2982d8f21,2024-02-10T19:47:51.245818Z,0,68713be0-064c-450c-b1dc-5b91722a6000,janeoks,Mäkin oon paskana,None
72-2-0aadc7bd-df1d-4dfa-95ef-b2a4d52e3b37,2024-02-10T19:47:50.620857Z,1,e0d1c615-98f1-4a6d-9794-2d418a0b3940,Piké,PYSÄYTTÄÄKÄÄÄ ETTEKSTE NÄÄÄÄ😭😭😭,None
72-2-a4d29e83-b1cb-46b6-9b41-66f3abc070d3,2024-02-10T19:47:23.041822Z,0,426de741-6a47-4e3a-b997-0df82dfd5ad2,sagahelmi,upea🔥,None
72-2-dd07fd00-2402-4282-8ea1-29780ca05ab2,2024-02-10T19:47:45.193819Z,1,6b8833f2-ed62-4408-aa94-f41ce5e8c06b,Hauki-Harri,TOSI HYVÄ,None
72-2-e30b6b7d-baff-4fd3-94dc-1b3fdabe6f43,2024-02-10T19:47:12.929821Z,1,a3161e5f-1f73-4695-b0f9-36ee947a6e78,millatollinoja,Vähän lame ,None
72-2-ebe58e39-5609-4ce1-92cf-0fc5c0c2ecd2,2024-02-10T19:46:44.291718Z,8,3b986687-3b1a-4839-841a-3a5377b28d00,Akaskinen,Halutaaks me viisuisi suomen ”loreen”💀💀,None
72-2-58c90a35-cc48-4d65-bf37-33970153b041,2024-02-10T19:47:11.365955Z,1,a311efad-a0b7-4f17-a8a3-3b195770adc2,EveIlves,Kuumaa oote sööttejä,None
72-2-e4e077f7-fa79-4392-a380-378dea133fc8,2024-02-10T19:47:04.225821Z,1,c24d6d42-01e2-450a-8320-015c1ac92f79,poutasalo,Sanokaa terveisiä,None
72-2-6629b54d-e3be-426a-abc4-ae402e407b19,2024-02-10T19:46:48.812901Z,8,e9db5646-a00a-4f5c-955f-032438288ec5,Cornus,Ääni ei Saralla kunnossa....sääli,None
72-2-ab58cdc3-ad6b-4cf3-bac5-f1666939a739,2024-02-10T19:46:56.704776Z,2,e7072635-ee82-47f3-a58e-174c31062bb5,helmilaakkonen,Saataisko me kuumaa x benjamin yhteisbiisi?,None
72-2-6415d4fd-dcb2-4c2c-be96-ce39f7b0b356,2024-02-10T19:47:09.177820Z,0,e3baffb6-cd67-4360-a701-3cdd0d1d69d4,Fasu2022,KUUMAA viisuihin!,None
72-2-386f43f1-21c2-45f4-b8d1-8aea176a7916,2024-02-10T19:47:04.053821Z,0,39251595-494c-4953-89e6-613e72cdbfb5,Ihastelija,Saisko Kuumaalta synttärionnittelut🥰,None
72-2-cdb591e0-74ec-4f98-91ac-9ab2bf171e25,2024-02-10T19:46:42.266981Z,0,19f16964-0f3b-4048-ab13-914ddb32cc68,Green Onion,7 paras,None
72-2-e57c556f-1e77-4d37-9b7f-57f32285e33d,2024-02-10T19:47:11.222381Z,0,de22fe5a-d81d-4323-b54a-12a4765f5467,Elmeri12345,onnea KAIKILLE UMK OSALLISTUJILLE!!!!,None
72-2-41e7aae6-f0c0-4758-940e-ac271fe8ba46,2024-02-10T19:46:48.799330Z,1,0b2db8ec-81aa-4745-9a65-766798090f99,myllarijani,Et Sara vois voittaa.etenkin kun terkut laihia,None
72-2-0ef9f4cf-842e-4b0e-9738-a31cd77dd7bc,2024-02-10T19:47:40.225972Z,10,336b14b9-da9d-4f95-963e-8d13e0152315,KUUMAA - Aarni,Terkut!!! :D,72-2-53fca07e-bcff-4945-bf1e-1d6b4400392e
72-2-35420ba6-5c0a-4c62-b74d-a25a586a287d,2024-02-10T19:46:41.821840Z,2,f0af046d-47e2-4069-90c7-221bacf2bbc9,Mastermulder,juu ei jatkoon epilepsiastrobot,None
72-2-011011f9-3f2b-4d0e-9805-718f6645cd29,2024-02-10T19:46:44.183474Z,1,3a8712e6-c675-4101-af40-240bba86d8b8,Juusgod,Cyan Kicks vettä sitten helvetisti lavalle Euroviisuissa!🤍💙🤍,None
72-2-cfcc6f58-9de4-42ea-9571-4e52a4007f5c,2024-02-10T19:46:50.574673Z,0,288b92e4-1234-4404-a9f6-76cd87c1e8fd,Jontunfani,Jonttu oon sun fani,None
72-2-01663598-59aa-41aa-bb33-f05c280664fe,2024-02-10T19:47:06.333821Z,0,e7523809-374f-4671-baf5-80e4e03beccb,Norappi,Mä oon paskana! 🫶🏻🫶🏻,None
72-2-cb2047f6-9f64-4a34-8936-44c21d5521b6,2024-02-10T19:47:07.432484Z,0,58b65138-549f-4ba9-92e6-7b55be7eeec0,julleripulleri,Sara on best,None
72-2-0177726c-2ae1-4045-8eab-745cd1419c39,2024-02-10T19:46:50.550257Z,0,da264f87-8af3-4883-8339-e4e8618af7c7,Mariel2,JOHANNES SANO JONTULLE TERKKUJA,None
72-2-e903b05d-20da-4273-99a9-c466d463851d,2024-02-10T19:46:59.841911Z,1,4830a64c-b0cc-4f7e-ab7d-4eddd5bcfb50,minea83,Jesse Markin ollu paras,None
72-2-4b2dac1c-5420-40ed-bd18-e7345e786402,2024-02-10T19:46:51.193822Z,0,9b9eb282-1b9c-4ffc-9692-f0a30532b6a9,Krippen,On ihan hyvä,None
72-2-14b8241e-ec14-4f37-a76e-faa9f8fd72fe,2024-02-10T19:46:34.681974Z,3,0496b601-a421-4794-ac16-e5594591e181,Ardhanarishvara,Kamalaa kuraa 😆,None
72-2-e0a1ffdb-99c6-4b08-a7f9-0ea5adba5866,2024-02-10T19:46:28.733820Z,1,3df9bd8d-9df9-4dc5-9b81-5849f5e2c0a3,alamartimolinda,Kuumaaa💋,None
72-2-d6a671a3-6931-4cb4-957a-2fc41c4886aa,2024-02-10T19:46:24.200775Z,0,6a3ee05b-1f91-4d84-8930-b96346dcfb92,aanskuuuu,tsemppii emma gaalaan ens viikol jos uskallan tuun moikkaa :),None
72-2-09eba554-7360-4b2d-8bae-6091e2ea70b6,2024-02-10T19:46:05.938305Z,1,e94fd8e5-a1f1-4191-ab1f-1955e696701a,salainensardiini,Hyvä Saraaa,None
72-2-2093f7f2-9221-4390-96fd-86b3df790cd8,2024-02-10T19:46:26.448117Z,0,d0b0f8e8-2463-4725-93f7-6a6fda52e81e,Millaa12345,Ok tää on kova!,None
72-2-9c847906-4af2-411e-a312-8267be4efa21,2024-02-10T19:45:59.305870Z,5,6c8378c3-6e64-4294-b3b6-2e3ee6444268,Arlinda00,LOREN KOPIO,None
72-2-b3a3fae8-48cf-45cf-a355-e7bc95209a0d,2024-02-10T19:46:29.774224Z,0,a7b8d134-7840-48e8-b46b-610e6d7f2f36,teijakoo,Upeeta showta kiitos kaikki🎉🙏🥰❤️,None
72-2-2599f5c0-37d5-46d6-97b9-f20acae9dfae,2024-02-10T19:46:28.721818Z,0,a59a383b-9608-468e-a1c9-e50f7490be71,samiraamahad,Mikä on umk?,None
72-2-7aad7975-76de-4f4e-8335-e80ee8160395,2024-02-10T19:46:26.364806Z,0,2dd43442-2cd0-49bd-ad62-df01810e6868,Siiwii,KUUUMAA ❤️❤️ OLETTE PARHAITA  ❤️❤️ ,None
72-2-711637b8-561c-4f5a-b225-1f2e61906c41,2024-02-10T19:46:37.153825Z,4,52a4ddf0-d24f-49fd-955c-c6520c57b639,Alexand89,Saran biisi mahtava mut ääni ei riitä,None
72-2-888b2a2f-eb72-4927-84b5-3ccb8cb91fc5,2024-02-10T19:46:12.370590Z,0,805c2bfb-44d1-48d6-af9a-52d81e45aec7,_muumimamma_,6/5,None
72-2-70d089e0-e293-4214-a74d-ec50416b7e92,2024-02-10T19:46:34.449823Z,4,1681ca30-83b2-4cd8-a2f3-139b7eb210a9,iidasofiaaa,SEXMANE!!!!❤️❤️❤️🔥,None
72-2-f18eb2bb-3d62-4434-a3c0-5d97db1040fa,2024-02-10T19:45:58.817821Z,0,e7c7cb2b-4ba1-47c7-8af7-46c10b605683,MaamiMaami,Tää on ihan Best,None
72-2-545027da-dfeb-44e9-bedc-136670462e7b,2024-02-10T19:46:25.821815Z,1,50b7d136-09cf-4092-8073-402eff3520df,Changbin143,Aarniiii oot paras💜💜✨✨✨✨✨✨✨✨✨✨,None
72-2-70d6f7ba-5253-4629-a574-10ea48d82314,2024-02-10T19:46:12.169487Z,1,913de104-4bc2-4e86-b956-44fe1d240d47,satusjogren,Saralla hyvä ääni,None
72-2-5ec56126-6d18-4ef4-a908-805121e1aea2,2024-02-10T19:46:34.281816Z,0,452afba2-865e-4a3d-82b4-f6c03a4c5fdd,iiduuu,ihana ääni,None
72-2-5b130f96-af5b-4319-b3be-da75602cec25,2024-02-10T19:46:24.089819Z,6,647b981b-92b5-42c0-80a2-7f557d49b95f,provo,paha ku autotune puuttuu,None
72-2-940400f1-5d52-45bd-a387-673d11fc5a9a,2024-02-10T19:46:21.281817Z,2,0df5d320-9f12-4d97-89b3-6d199b85817c,Myy01,Millon kuumaa × Benjamin joku biisi,None
72-2-8ea3d854-5908-4c96-bc50-a0196133f3f4,2024-02-10T19:46:28.335619Z,0,acba9cf0-f32b-4398-9a3b-19d3c1a76d42,Morvar,Hyvin vetää livenä,None
72-2-75ba93a3-270d-41ff-880a-343b13f96b50,2024-02-10T19:46:25.749577Z,0,f535222c-b948-4f27-8e1c-a017278ac154,Iina55,KUUMAA millon taas ikärajaton keikka Tullisaliin??,None
72-2-60c42784-b5c3-44fb-9e58-22a8e4da9853,2024-02-10T19:46:08.893759Z,1,309db09a-4346-410b-9257-d8c62c0fc0cc,vilmii,Aarni oot paras! ❤️,None
72-2-a5d5c89f-b91f-4550-a217-7293d204c378,2024-02-10T19:45:32.648132Z,4,f862db3b-5a86-4849-80f3-afe5c0eb777b,Roosa19,KUUMAAn jätkät trollaamassa chatissa xdd,None
72-2-9d8ff1da-cfba-450b-934d-6c1c4d33f978,2024-02-10T19:46:04.917056Z,7,c0099296-7c1a-4c81-8931-7eed2cab8639,Eccufuu,Juuh ei toimi livenä niin hyvin  😭😭 ,None
72-2-f34cabd1-61c9-43e5-8920-443baa20cce2,2024-02-10T19:46:01.609097Z,1,272ef706-343c-443c-9463-21f26117bcb7,Seigir,I was thinking that but nublu wasn't all that great in this one. He has done much better work before in my opinion.,72-2-586c1c28-5151-4082-ac7e-c74db5830b54
72-2-ae6221e9-714a-416b-a2da-23cff0098013,2024-02-10T19:46:08.877819Z,0,3798c85d-919a-4e31-b25b-dd3a3e4f71db,Umkfani,Olet todella upea Sara😍❤️,None
72-2-1439d949-0367-4232-b957-b46d9c615f11,2024-02-10T19:45:31.348349Z,0,479f9aa6-3caf-4c4f-8935-0c2dc0ff3cad,dalal2,sit mäki haluun jontulta moi😓saanko jos sanon JEE,None
72-2-7ccaee75-bd0e-425b-8be3-296f7de58783,2024-02-10T19:46:22.847964Z,15,dfb326dd-6e21-4615-9f2a-7daf0de424e3,KUUMAA - Johannes,Lämpimimmät,72-2-fea9ae03-212e-4278-9aa7-d542ec835c90
72-2-a4b11953-50c8-472a-9373-e94609b1d339,2024-02-10T19:45:47.350523Z,0,81f9d9ae-26e8-4ac1-ad0a-ad898e331e40,merops60,kuka voitti,None
72-2-3b010721-df07-4780-ad78-c4caa6bc3c6d,2024-02-10T19:46:11.281663Z,1,8ed56056-24b7-4954-9b8f-4b433648ea63,janetttee,Miks kuumaa ei oo esiintymäs ja ehdokkais:((;,None
72-2-e7ccdafc-5a90-4dab-b5f4-a4505f095c6e,2024-02-10T19:46:07.060661Z,0,b91a58d9-04ae-4333-94bd-366baafc1e0f,KatjaCarita,Kuumaa ootte parhaut😽😽😽,None
72-2-cd441032-0492-4cbf-9a72-1d2dd94db5d4,2024-02-10T19:45:40.561826Z,1,b56d9a34-6c99-4e87-8d38-16a23710c2ca,linnealehtonen,Mä rakastan KUUMAA Ylivoimainen! JEE ootte ihan best!🍀,None
72-2-e373c5d0-46d4-444c-b24e-aceb8aa2deb0,2024-02-10T19:45:56.113889Z,0,37e34ad6-1754-443a-9744-7a71dd7f1e95,anonyymi2214860,Real,72-2-e5556684-1f22-4169-ab8d-68df65358d7d
72-2-21f52035-0ba6-4463-b4ee-b92533fb9e3c,2024-02-10T19:46:04.893277Z,0,19512b4e-a232-419d-94d5-782997a8a675,Ikuinenlapsi,Oon paskana!,None
72-2-9c9e244e-c440-4c9b-bab3-7a7df0f0229d,2024-02-10T19:45:44.129079Z,2,3c03ce27-fcf3-4bfd-b4f2-e0f8aa48e14f,Känsäläinen52,Miksi musiikkiohjelmassa puhutaan ja puhutaan!,None
72-2-5a2236fb-d443-4ed0-b3bb-83c114d0190a,2024-02-10T19:45:55.908627Z,0,8964dfe4-0c17-4617-b55c-0a63f85483c1,karoliinajdanova09,Mitä sä r,72-2-c32f4fd5-9ab4-4979-8507-d16eb4de111d
72-2-6995489a-1afc-482d-86aa-ba6dfe4b2ea9,2024-02-10T19:45:46.970881Z,0,5e16b693-1746-428f-95c3-30131387281c,suloaapeli,NÄÄ KAIKKI NII HYVII KETÄ KUUMAAKI ÄÄNESTÄÄ NIIKU MAHOTONTQHA SE O,None
72-2-48b99a6d-7d53-456c-ae31-3c20c913cb47,2024-02-10T19:45:43.803838Z,0,4830a64c-b0cc-4f7e-ab7d-4eddd5bcfb50,minea83,Mäki oon paskana,None
72-2-14ae66d9-739a-4b44-a386-2ef17c2bcdbf,2024-02-10T19:46:07.032746Z,1,c729c870-2c2f-4c17-8e52-5b0a8118933f,viiviniemela,TÄÄ ON IHAN TIMATTIBIISI,72-2-788cd84b-a11f-4aa4-abdc-e1b2f42e0c7b
72-2-eb472592-8414-4cf8-a6d1-cf96d080026d,2024-02-10T19:45:31.222260Z,0,7725f8d4-a246-4029-b15c-a1b0a81be215,anonyymi751334,Johanneessss,None
72-2-4ebbe831-01e1-4d88-95c3-d2912cbcd4be,2024-02-10T19:45:38.431544Z,1,44e52f67-a5ee-4cbe-81ad-f9ad25ca3ba6,Juponennxx,Sara ❤️,None
72-2-e8322ddb-f570-4eeb-83b9-f4f5cbd7c4df,2024-02-10T19:45:25.931617Z,0,c8b2d3d5-7bf4-4e74-b709-0e630822573c,Maraaa9669,NIIPÄ,72-2-7fedd7c0-0d52-4d9a-be8e-e50a5ba7a8da
72-2-ab9d7ddd-5800-41f2-80dd-ce625b317f24,2024-02-10T19:44:29.941483Z,0,fd6515e6-eef6-4684-b647-af2dc3852d59,Luminka1,Kuumaa sanokaa MUIKKU,None
72-2-cf28e705-9d4e-4637-83af-4cb4b9c0093d,2024-02-10T19:45:22.181817Z,0,44a2d506-dea4-4827-b00d-dc6e689d83a4,Janette123456,JOHANNES OOT MUN LEMPPARI,None
72-2-b4d6772c-cd60-4c46-a4b2-8a0a687b6331,2024-02-10T19:45:12.531308Z,1,6dfd8ccc-7dc2-4656-bc80-1381df1d3a02,kiikkumiikku,Jonttu on kyl mun lempi umk artisti😇,None
72-2-65ad465c-d5a2-4840-aced-22255d5c3bc1,2024-02-10T19:44:35.002852Z,1,02a3baba-0604-45cb-97a7-2e8a25836cad,anonyymi1435931,Kuumaa ootte best heti portionboyssin jälkeen;),None
72-2-3ed53768-e064-4923-b162-1c5a3266b178,2024-02-10T19:45:25.224044Z,1,5c0c2183-5709-4aa9-a616-98cb34614a55,vilho690,Teiän show oli paras kuumaa🔥🔥,None
72-2-e65afc18-02aa-4752-b520-7b0256868a59,2024-02-10T19:45:22.113908Z,0,074527f2-1c06-436b-8f81-5d52e1b39e96,Jormanjoulukuusionlaho123,Ootte parhaita kuumaa,None
72-2-4b7d9e34-085f-4158-ba05-dbf08e9003b8,2024-02-10T19:44:29.238595Z,0,3b221087-30c3-47eb-af46-ff37143a1cc8,kaikkonenlinda,Paskana,None
72-2-a6158960-f65b-416f-a64e-ca364437a846,2024-02-10T19:45:10.453264Z,1,2b299dd3-8ca6-4cf5-96b8-39935658be03,Hotbandlvrrrr,Mitä kuuluu kylmää?,None
72-2-aec3dce0-1f87-480f-8b53-7a499ae65b80,2024-02-10T19:45:19.785826Z,0,853de13a-8693-48b3-b3e9-fb9200acbacb,BlindChannelfani337,Kuumaa MP blind channel? 😻🔥,None
72-2-d2c60474-1fec-4eb9-8269-71828c2c8bc7,2024-02-10T19:45:06.660134Z,1,5861eb90-aef0-4808-894b-39556103d941,Zipizi,Mikael Gabriel ja Nublu Voittoon W,None
72-2-7bbcd1fe-61c9-4dbc-9bc1-8a8551e8d090,2024-02-10T19:44:51.741823Z,2,64eaebbd-dc56-4e03-ba6a-e4176259583f,sofiaaelisabeth,HOT BAND MITEN OIS KUUMAA X BENJAMIN? en arvannu ennen tätä iltaa et maailma tarvii sen!!!,None
72-2-4b2c36cc-acc5-4610-8022-a036268646c7,2024-02-10T19:44:28.733816Z,1,d3064d6b-dc85-483b-9e9c-34450999e516,4679,Johannes läks,None
72-2-13e9d913-b31b-4a73-9049-b9170ed6176f,2024-02-10T19:45:09.041974Z,0,065b8c58-a22a-437c-b74b-45feb11dd752,vilmuri0202,Sara on best🙂😍,None
72-2-8b6e634b-5701-410f-b906-e90cf308e330,2024-02-10T19:45:08.744320Z,0,39751814-1005-4c58-acc5-745133b65ae0,Helkarissanen,On vaikea havainnoida että kuumaa oikeesti vastaa näihin eikä feikki kuumaa robotit....,None
72-2-4744a391-e08e-4c3e-8345-5d6600826143,2024-02-10T19:44:40.813560Z,2,1fe2ae82-c541-41e9-878b-67daed97034a,Yleveroo,Onks kivaa kun on umk,None
72-2-7402a690-e627-487c-ac03-76b9d750bee7,2024-02-10T19:45:06.176845Z,0,8e14c17b-468b-40d2-a9b9-87c1e41b7ecb,Kadriliis,KUUMAA S,None
72-2-759f9e64-12dc-4cba-87c0-5161d9244ecc,2024-02-10T19:43:51.913486Z,0,8e0f7b19-e5b4-45ed-981a-7edeb0704241,Oulunkääpiökivi,mikä on kuumaa äänestysnumero,None
72-2-2c15f729-bd97-4111-bc9f-3412cfcde6b5,2024-02-10T19:45:10.421815Z,0,d255ca36-d3a7-45ca-96bd-5d35e1678c27,susannavaarala99,Jee paskana,None
72-2-d9d60b29-7c97-4d99-a15e-ede026a875e3,2024-02-10T19:45:07.510527Z,0,bab8750f-23f3-4335-83c3-fd92a5179cd6,junoninu,terkkuja Saksasta <3,None
72-2-6bf94f18-1142-428d-8e53-e8c81d8063c0,2024-02-10T19:44:47.513823Z,0,90f997e1-ab3d-4d46-a0e5-d56af41e212a,maironmax1,VIX POPULI!!!,None
72-2-4f087d79-2f67-45aa-a5b1-392a4f6c453e,2024-02-10T19:44:19.609863Z,0,94c5f98e-1975-44cb-b66b-b8d090431405,eeeeeeevz,kuumaa mikä on paras jäätelömaku,None
72-2-df5b13c6-93fe-4579-a764-cdaf46acfafa,2024-02-10T19:44:33.169934Z,1,c9578d72-5621-4838-8c12-1fb302ce8fef,minsungaremydads,oot ihana mut ei.,72-2-fe913e98-6210-4eff-815c-9d276bc5d3e0
72-2-59f48fd3-1c1b-4d88-b119-7b3e6d81f8d2,2024-02-10T19:44:31.406512Z,0,fe9392b7-7b81-4bd5-a98a-c7e0a0e07987,hayesnicolina,Kuumaa koska Porvooseen???,None
72-2-7fedd7c0-0d52-4d9a-be8e-e50a5ba7a8da,2024-02-10T19:44:17.585825Z,0,89cb1bb9-1a75-4947-9e49-0281fc4a4503,Anskuz03,Sara <3!!!,None
72-2-15219003-61bb-4f06-8772-c0947b4bb308,2024-02-10T19:44:42.160041Z,1,174bb5ef-6e9c-4dde-bb6b-dd952167adcc,E_r_i_n25,Sini on best🤩💙🧅,None
72-2-b3a903f0-3c97-49c5-b1ab-a938972fad47,2024-02-10T19:44:47.288517Z,1,27734963-9243-4032-8347-fa7675e9ee37,Mukael,No Rules!,None
72-2-2c82bb9e-31d3-4c3a-aac4-19ca07ea0285,2024-02-10T19:44:17.202698Z,0,46e9d492-8dab-42f4-9bd9-aa69e20614bc,Saaimaki,Jou Kalle ja Veera. ❤️ Sexmane,None
72-2-e6671986-f0b9-402a-8e80-ff08f6c824f1,2024-02-10T19:44:31.541596Z,1,7d31ee99-fc90-4db7-80e7-164e3cf356f1,viivimalhonen,VOX POPULI haluun et voitatte !!!!!!!🤩🤩🤩🤩,None
72-2-970ddb20-7baa-45ea-8f0f-c8d74b4aacc8,2024-02-10T19:44:26.729822Z,0,2435a1a0-8e7e-4aca-94ab-c856b3ccfa66,ceciliahirvela,Vox poppuli,None
72-2-8c5d2ea0-b8ea-4474-a511-329776d40c5c,2024-02-10T19:44:44.253906Z,1,13fcd564-4f52-4bb7-9064-e0bcc5768200,KäärijäFanBoy12,pistetään tää paikka huutaaa MÄ OON PASKANA🔥🔥,None
72-2-c7518051-3f20-4888-924a-3f9021a4e1f0,2024-02-10T19:44:41.614824Z,0,c6bb57e9-cc45-4663-91ca-5c87b134f515,Pude77,Ihmiskymppi!,None
72-2-3b027354-f85e-414d-b823-a6b9a0bb0540,2024-02-10T19:44:26.110240Z,0,74b35aaa-5b63-452f-a279-79fdc15e0b61,anonyymi557119,Windows95Man on kuumin! 😎🔥,None
72-2-2a14a691-ef2a-4341-ac09-13e9bdaaee90,2024-02-10T19:44:34.874076Z,0,e63cc240-46bf-402f-b28f-650b71bd0c9b,herttakarjanlahti,Oon nii myöhäs mut JEEEE,None
72-2-7166e882-c3e1-47d8-8927-505f32d19288,2024-02-10T19:44:39.317912Z,0,a2091995-c6dc-488c-9169-edbb679d0da7,KarjalanPiirakka1,MÄ OON PASKANAA,None
